原始图片,设备类型,经度,纬度,匹配场站,最近距离_km,关联依据
102131_55836.jpg,光伏,100.51254272460938,25.729395390256805,零星,7.41,在5km范围内未匹配到对应场站
102131_55735.jpg,光伏,100.51254272460938,25.979033481467074,零星,19.05,在5km范围内未匹配到对应场站
102131_55734.jpg,光伏,100.51254272460938,25.981502507548576,零星,18.84,在5km范围内未匹配到对应场站
102131_55733.jpg,光伏,100.51254272460938,25.983971481780472,零星,18.63,在5km范围内未匹配到对应场站
102131_55732.jpg,光伏,100.51254272460938,25.986440404159268,零星,18.43,在5km范围内未匹配到对应场站
102130_55877.jpg,光伏,100.50979614257812,25.627907060580235,零星,8.79,在5km范围内未匹配到对应场站
102130_55876.jpg,光伏,100.50979614257812,25.6303834135902,零星,8.59,在5km范围内未匹配到对应场站
102130_55861.jpg,光伏,100.50979614257812,25.667522544919056,零星,6.28,在5km范围内未匹配到对应场站
102130_55860.jpg,光伏,100.50979614257812,25.66999807592499,零星,6.2,在5km范围内未匹配到对应场站
102130_55858.jpg,光伏,100.50979614257812,25.674948983716884,零星,6.06,在5km范围内未匹配到对应场站
102130_55857.jpg,光伏,100.50979614257812,25.677424360495728,零星,6.01,在5km范围内未匹配到对应场站
102130_55840.jpg,光伏,100.50979614257812,25.719497896169912,零星,6.98,在5km范围内未匹配到对应场站
102130_55836.jpg,光伏,100.50979614257812,25.729395390256805,零星,7.62,在5km范围内未匹配到对应场站
102130_55735.jpg,光伏,100.50979614257812,25.979033481467074,零星,18.87,在5km范围内未匹配到对应场站
102130_55734.jpg,光伏,100.50979614257812,25.981502507548576,零星,18.66,在5km范围内未匹配到对应场站
102130_55733.jpg,光伏,100.50979614257812,25.983971481780472,零星,18.45,在5km范围内未匹配到对应场站
102130_55732.jpg,光伏,100.50979614257812,25.986440404159268,零星,18.24,在5km范围内未匹配到对应场站
102130_55731.jpg,光伏,100.50979614257812,25.988909274681475,零星,18.04,在5km范围内未匹配到对应场站
102129_55861.jpg,光伏,100.50704956054688,25.667522544919056,零星,6.54,在5km范围内未匹配到对应场站
102129_55860.jpg,光伏,100.50704956054688,25.66999807592499,零星,6.46,在5km范围内未匹配到对应场站
102129_55859.jpg,光伏,100.50704956054688,25.672473555525457,零星,6.39,在5km范围内未匹配到对应场站
102129_55840.jpg,光伏,100.50704956054688,25.719497896169912,零星,7.22,在5km范围内未匹配到对应场站
102129_55734.jpg,光伏,100.50704956054688,25.981502507548576,零星,18.49,在5km范围内未匹配到对应场站
102128_55861.jpg,光伏,100.50430297851562,25.667522544919056,零星,6.8,在5km范围内未匹配到对应场站
102128_55860.jpg,光伏,100.50430297851562,25.66999807592499,零星,6.72,在5km范围内未匹配到对应场站
102128_55859.jpg,光伏,100.50430297851562,25.672473555525457,零星,6.66,在5km范围内未匹配到对应场站
102128_55736.jpg,光伏,100.50430297851562,25.97656440353947,零星,18.75,在5km范围内未匹配到对应场站
102128_55735.jpg,光伏,100.50430297851562,25.979033481467074,零星,18.53,在5km范围内未匹配到对应场站
102127_55840.jpg,光伏,100.50155639648438,25.719497896169912,零星,7.69,在5km范围内未匹配到对应场站
102127_55735.jpg,光伏,100.50155639648438,25.979033481467074,零星,18.36,在5km范围内未匹配到对应场站
102091_55819.jpg,光伏,100.40267944335938,25.77145054630919,岩淜,3.5,距离最近(约 3.50 km)
102089_55825.jpg,光伏,100.39718627929688,25.756609250336737,岩淜,2.06,距离最近(约 2.06 km)
102089_55824.jpg,光伏,100.39718627929688,25.759082928510058,岩淜,2.19,距离最近(约 2.19 km)
102089_55823.jpg,光伏,100.39718627929688,25.761556555150253,岩淜,2.35,距离最近(约 2.35 km)
102089_55822.jpg,光伏,100.39718627929688,25.7640301302538,岩淜,2.52,距离最近(约 2.52 km)
102088_55824.jpg,光伏,100.39443969726562,25.759082928510058,岩淜,1.96,距离最近(约 1.96 km)
102088_55823.jpg,光伏,100.39443969726562,25.761556555150253,岩淜,2.14,距离最近(约 2.14 km)
102088_55822.jpg,光伏,100.39443969726562,25.7640301302538,岩淜,2.33,距离最近(约 2.33 km)
102088_55821.jpg,光伏,100.39443969726562,25.766503653817168,岩淜,2.54,距离最近(约 2.54 km)
102087_55824.jpg,光伏,100.39169311523438,25.759082928510058,岩淜,1.75,距离最近(约 1.75 km)
102087_55823.jpg,光伏,100.39169311523438,25.761556555150253,岩淜,1.94,距离最近(约 1.94 km)
102087_55822.jpg,光伏,100.39169311523438,25.7640301302538,岩淜,2.15,距离最近(约 2.15 km)
102087_55821.jpg,光伏,100.39169311523438,25.766503653817168,岩淜,2.38,距离最近(约 2.38 km)
102086_55824.jpg,光伏,100.38894653320312,25.759082928510058,岩淜,1.55,距离最近(约 1.55 km)
102086_55823.jpg,光伏,100.38894653320312,25.761556555150253,岩淜,1.77,距离最近(约 1.77 km)
102086_55822.jpg,光伏,100.38894653320312,25.7640301302538,岩淜,2.0,距离最近(约 2.00 km)
102085_55824.jpg,光伏,100.38619995117188,25.759082928510058,岩淜,1.39,距离最近(约 1.39 km)
102083_55823.jpg,光伏,100.38070678710938,25.761556555150253,岩淜,1.45,距离最近(约 1.45 km)
102083_55821.jpg,光伏,100.38070678710938,25.766503653817168,岩淜,2.0,距离最近(约 2.00 km)
102082_55822.jpg,光伏,100.37796020507812,25.7640301302538,岩淜,1.71,距离最近(约 1.71 km)
102081_55820.jpg,光伏,100.37521362304688,25.76897712583681,岩淜,2.29,距离最近(约 2.29 km)
102078_55822.jpg,光伏,100.36697387695312,25.7640301302538,岩淜,2.08,距离最近(约 2.08 km)
102078_55821.jpg,光伏,100.36697387695312,25.766503653817168,岩淜,2.31,距离最近(约 2.31 km)
102078_55817.jpg,光伏,100.36697387695312,25.776397232598043,岩淜,3.3,距离最近(约 3.30 km)
102078_55816.jpg,光伏,100.36697387695312,25.77887049840744,岩淜,3.56,距离最近(约 3.56 km)
102078_55815.jpg,光伏,100.36697387695312,25.78134371265544,岩淜,3.82,距离最近(约 3.82 km)
102078_55814.jpg,光伏,100.36697387695312,25.78381687533851,岩淜,4.08,距离最近(约 4.08 km)
102078_55813.jpg,光伏,100.36697387695312,25.786289986453124,岩淜,4.35,距离最近(约 4.35 km)
102078_55812.jpg,光伏,100.36697387695312,25.788763045995744,岩淜,4.61,距离最近(约 4.61 km)
102077_55822.jpg,光伏,100.36422729492188,25.7640301302538,岩淜,2.24,距离最近(约 2.24 km)
102077_55821.jpg,光伏,100.36422729492188,25.766503653817168,岩淜,2.46,距离最近(约 2.46 km)
102077_55820.jpg,光伏,100.36422729492188,25.76897712583681,岩淜,2.69,距离最近(约 2.69 km)
102077_55819.jpg,光伏,100.36422729492188,25.77145054630919,岩淜,2.92,距离最近(约 2.92 km)
102077_55818.jpg,光伏,100.36422729492188,25.773923915230775,岩淜,3.16,距离最近(约 3.16 km)
102077_55817.jpg,光伏,100.36422729492188,25.776397232598043,岩淜,3.41,距离最近(约 3.41 km)
102077_55816.jpg,光伏,100.36422729492188,25.77887049840744,岩淜,3.66,距离最近(约 3.66 km)
102077_55815.jpg,光伏,100.36422729492188,25.78134371265544,岩淜,3.92,距离最近(约 3.92 km)
102077_55814.jpg,光伏,100.36422729492188,25.78381687533851,岩淜,4.17,距离最近(约 4.17 km)
102077_55813.jpg,光伏,100.36422729492188,25.786289986453124,岩淜,4.43,距离最近(约 4.43 km)
102076_55822.jpg,光伏,100.36148071289062,25.7640301302538,岩淜,2.43,距离最近(约 2.43 km)
102076_55821.jpg,光伏,100.36148071289062,25.766503653817168,岩淜,2.63,距离最近(约 2.63 km)
102076_55820.jpg,光伏,100.36148071289062,25.76897712583681,岩淜,2.84,距离最近(约 2.84 km)
102076_55819.jpg,光伏,100.36148071289062,25.77145054630919,岩淜,3.07,距离最近(约 3.07 km)
102076_55818.jpg,光伏,100.36148071289062,25.773923915230775,岩淜,3.3,距离最近(约 3.30 km)
102076_55817.jpg,光伏,100.36148071289062,25.776397232598043,岩淜,3.54,距离最近(约 3.54 km)
102076_55816.jpg,光伏,100.36148071289062,25.77887049840744,岩淜,3.78,距离最近(约 3.78 km)
102076_55815.jpg,光伏,100.36148071289062,25.78134371265544,岩淜,4.02,距离最近(约 4.02 km)
102076_55814.jpg,光伏,100.36148071289062,25.78381687533851,岩淜,4.28,距离最近(约 4.28 km)
102076_55809.jpg,光伏,100.36148071289062,25.796181915156307,零星,5.56,在5km范围内未匹配到对应场站
102075_55822.jpg,光伏,100.35873413085938,25.7640301302538,岩淜,2.63,距离最近(约 2.63 km)
102075_55821.jpg,光伏,100.35873413085938,25.766503653817168,岩淜,2.82,距离最近(约 2.82 km)
102075_55818.jpg,光伏,100.35873413085938,25.773923915230775,岩淜,3.45,距离最近(约 3.45 km)
102075_55817.jpg,光伏,100.35873413085938,25.776397232598043,岩淜,3.68,距离最近(约 3.68 km)
102075_55816.jpg,光伏,100.35873413085938,25.77887049840744,岩淜,3.91,距离最近(约 3.91 km)
102075_55815.jpg,光伏,100.35873413085938,25.78134371265544,岩淜,4.15,距离最近(约 4.15 km)
102075_55809.jpg,光伏,100.35873413085938,25.796181915156307,零星,5.65,在5km范围内未匹配到对应场站
102075_55808.jpg,光伏,100.35873413085938,25.798654768375627,零星,5.91,在5km范围内未匹配到对应场站
102074_55818.jpg,光伏,100.35598754882812,25.773923915230775,岩淜,3.62,距离最近(约 3.62 km)
102074_55816.jpg,光伏,100.35598754882812,25.77887049840744,岩淜,4.06,距离最近(约 4.06 km)
102074_55815.jpg,光伏,100.35598754882812,25.78134371265544,岩淜,4.29,距离最近(约 4.29 km)
102074_55814.jpg,光伏,100.35598754882812,25.78381687533851,岩淜,4.52,距离最近(约 4.52 km)
102074_55811.jpg,光伏,100.35598754882812,25.791236053962827,零星,5.25,在5km范围内未匹配到对应场站
102074_55810.jpg,光伏,100.35598754882812,25.793709010350863,零星,5.5,在5km范围内未匹配到对应场站
102074_55809.jpg,光伏,100.35598754882812,25.796181915156307,零星,5.76,在5km范围内未匹配到对应场站
102073_55821.jpg,光伏,100.35324096679688,25.766503653817168,岩淜,3.23,距离最近(约 3.23 km)
102073_55818.jpg,光伏,100.35324096679688,25.773923915230775,岩淜,3.79,距离最近(约 3.79 km)
102073_55816.jpg,光伏,100.35324096679688,25.77887049840744,岩淜,4.22,距离最近(约 4.22 km)
102073_55810.jpg,光伏,100.35324096679688,25.793709010350863,零星,5.62,在5km范围内未匹配到对应场站
102072_55821.jpg,光伏,100.35049438476562,25.766503653817168,岩淜,3.45,距离最近(约 3.45 km)
102072_55818.jpg,光伏,100.35049438476562,25.773923915230775,岩淜,3.98,距离最近(约 3.98 km)
102065_55834.jpg,光伏,100.33126831054688,25.734343828370612,零星,5.01,在5km范围内未匹配到对应场站
102064_55835.jpg,光伏,100.32852172851562,25.731869635060796,零星,5.36,在5km范围内未匹配到对应场站
102064_55834.jpg,光伏,100.32852172851562,25.734343828370612,零星,5.27,在5km范围内未匹配到对应场站
102064_55833.jpg,光伏,100.32852172851562,25.736817970182713,零星,5.19,在5km范围内未匹配到对应场站
102063_55836.jpg,光伏,100.32577514648438,25.729395390256805,零星,5.71,在5km范围内未匹配到对应场站
102063_55835.jpg,光伏,100.32577514648438,25.731869635060796,零星,5.62,在5km范围内未匹配到对应场站
102063_55834.jpg,光伏,100.32577514648438,25.734343828370612,零星,5.53,在5km范围内未匹配到对应场站
102063_55833.jpg,光伏,100.32577514648438,25.736817970182713,零星,5.46,在5km范围内未匹配到对应场站
102062_55836.jpg,光伏,100.32302856445312,25.729395390256805,零星,5.97,在5km范围内未匹配到对应场站
102062_55835.jpg,光伏,100.32302856445312,25.731869635060796,零星,5.88,在5km范围内未匹配到对应场站
102062_55834.jpg,光伏,100.32302856445312,25.734343828370612,零星,5.79,在5km范围内未匹配到对应场站
102062_55833.jpg,光伏,100.32302856445312,25.736817970182713,零星,5.73,在5km范围内未匹配到对应场站
102062_55831.jpg,光伏,100.32302856445312,25.74176609929959,零星,5.62,在5km范围内未匹配到对应场站
102062_55830.jpg,光伏,100.32302856445312,25.744240086597287,零星,5.59,在5km范围内未匹配到对应场站
102062_55829.jpg,光伏,100.32302856445312,25.746714022383095,零星,5.58,在5km范围内未匹配到对应场站
102062_55828.jpg,光伏,100.32302856445312,25.74918790665349,零星,5.57,在5km范围内未匹配到对应场站
102061_55837.jpg,光伏,100.32028198242188,25.726921093962176,零星,6.33,在5km范围内未匹配到对应场站
102061_55836.jpg,光伏,100.32028198242188,25.729395390256805,零星,6.23,在5km范围内未匹配到对应场站
102061_55835.jpg,光伏,100.32028198242188,25.731869635060796,零星,6.14,在5km范围内未匹配到对应场站
102061_55834.jpg,光伏,100.32028198242188,25.734343828370612,零星,6.06,在5km范围内未匹配到对应场站
102061_55833.jpg,光伏,100.32028198242188,25.736817970182713,零星,5.99,在5km范围内未匹配到对应场站
102061_55831.jpg,光伏,100.32028198242188,25.74176609929959,零星,5.9,在5km范围内未匹配到对应场站
102061_55830.jpg,光伏,100.32028198242188,25.744240086597287,零星,5.87,在5km范围内未匹配到对应场站
102061_55829.jpg,光伏,100.32028198242188,25.746714022383095,零星,5.85,在5km范围内未匹配到对应场站
102061_55828.jpg,光伏,100.32028198242188,25.74918790665349,零星,5.85,在5km范围内未匹配到对应场站
102061_55827.jpg,光伏,100.32028198242188,25.751661739404916,零星,5.86,在5km范围内未匹配到对应场站
102060_55835.jpg,光伏,100.31753540039062,25.731869635060796,零星,6.4,在5km范围内未匹配到对应场站
102060_55834.jpg,光伏,100.31753540039062,25.734343828370612,零星,6.33,在5km范围内未匹配到对应场站
102060_55831.jpg,光伏,100.31753540039062,25.74176609929959,零星,6.17,在5km范围内未匹配到对应场站
102060_55830.jpg,光伏,100.31753540039062,25.744240086597287,零星,6.14,在5km范围内未匹配到对应场站
102060_55829.jpg,光伏,100.31753540039062,25.746714022383095,零星,6.13,在5km范围内未匹配到对应场站
102060_55828.jpg,光伏,100.31753540039062,25.74918790665349,零星,6.12,在5km范围内未匹配到对应场站
102060_55827.jpg,光伏,100.31753540039062,25.751661739404916,零星,6.13,在5km范围内未匹配到对应场站
102059_55832.jpg,光伏,100.31478881835938,25.73929206049355,零星,6.48,在5km范围内未匹配到对应场站
102059_55831.jpg,光伏,100.31478881835938,25.74176609929959,零星,6.44,在5km范围内未匹配到对应场站
102059_55830.jpg,光伏,100.31478881835938,25.744240086597287,零星,6.42,在5km范围内未匹配到对应场站
102059_55829.jpg,光伏,100.31478881835938,25.746714022383095,零星,6.4,在5km范围内未匹配到对应场站
102059_55828.jpg,光伏,100.31478881835938,25.74918790665349,零星,6.4,在5km范围内未匹配到对应场站
102059_55827.jpg,光伏,100.31478881835938,25.751661739404916,零星,6.41,在5km范围内未匹配到对应场站
102058_55831.jpg,光伏,100.31204223632812,25.74176609929959,零星,6.72,在5km范围内未匹配到对应场站
102058_55829.jpg,光伏,100.31204223632812,25.746714022383095,零星,6.68,在5km范围内未匹配到对应场站
102058_55828.jpg,光伏,100.31204223632812,25.74918790665349,零星,6.67,在5km范围内未匹配到对应场站
102058_55827.jpg,光伏,100.31204223632812,25.751661739404916,零星,6.68,在5km范围内未匹配到对应场站
102058_55826.jpg,光伏,100.31204223632812,25.754135520633845,零星,6.7,在5km范围内未匹配到对应场站
102057_55828.jpg,光伏,100.30929565429688,25.74918790665349,零星,6.95,在5km范围内未匹配到对应场站
102057_55826.jpg,光伏,100.30929565429688,25.754135520633845,零星,6.97,在5km范围内未匹配到对应场站
102056_55826.jpg,光伏,100.30654907226562,25.754135520633845,零星,7.25,在5km范围内未匹配到对应场站
102047_56114.jpg,光伏,100.28182983398438,25.03957127574216,零星,38.39,在5km范围内未匹配到对应场站
102033_55954.jpg,光伏,100.24337768554688,25.437073961383476,零星,29.4,在5km范围内未匹配到对应场站
101937_56085.jpg,光伏,99.97970581054688,25.111714976582032,零星,22.3,在5km范围内未匹配到对应场站
101926_55911.jpg,光伏,99.94949340820312,25.543680531300772,零星,48.68,在5km范围内未匹配到对应场站
101919_55922.jpg,光伏,99.93026733398438,25.516418087196268,零星,51.84,在5km范围内未匹配到对应场站
101834_56054.jpg,光伏,99.69680786132812,25.188787050093573,零星,36.12,在5km范围内未匹配到对应场站
101834_56040.jpg,光伏,99.69680786132812,25.223577826626613,零星,39.34,在5km范围内未匹配到对应场站
101833_56040.jpg,光伏,99.69406127929688,25.223577826626613,零星,39.49,在5km范围内未匹配到对应场站
101794_55953.jpg,光伏,99.58694458007812,25.439554257503673,零星,65.64,在5km范围内未匹配到对应场站
101765_55911.jpg,光伏,99.50729370117188,25.543680531300772,零星,66.22,在5km范围内未匹配到对应场站
101765_55854.jpg,光伏,99.50729370117188,25.684850182321227,零星,52.59,在5km范围内未匹配到对应场站
101763_55923.jpg,光伏,99.50180053710938,25.51393937600951,零星,68.98,在5km范围内未匹配到对应场站
101761_55847.jpg,光伏,99.49630737304688,25.702175299810648,零星,50.38,在5km范围内未匹配到对应场站
101755_55958.jpg,光伏,99.47982788085938,25.427152266244494,零星,70.4,在5km范围内未匹配到对应场站
101754_55958.jpg,光伏,99.47708129882812,25.427152266244494,零星,70.56,在5km范围内未匹配到对应场站
101753_55989.jpg,光伏,99.47433471679688,25.35023144915298,零星,64.18,在5km范围内未匹配到对应场站
101752_55977.jpg,光伏,99.47158813476562,25.380013062745025,零星,66.84,在5km范围内未匹配到对应场站
101743_55902.jpg,光伏,99.44686889648438,25.565981557472902,零星,61.48,在5km范围内未匹配到对应场站
101668_56075.jpg,光伏,99.24087524414062,25.1365822534266,零星,70.85,在5km范围内未匹配到对应场站
101667_56073.jpg,光伏,99.23812866210938,25.141555101341822,零星,71.3,在5km范围内未匹配到对应场站
101667_56071.jpg,光伏,99.23812866210938,25.146527746704308,零星,71.49,在5km范围内未匹配到对应场站
101666_56072.jpg,光伏,99.23538208007812,25.14404144934398,零星,71.65,在5km范围内未匹配到对应场站
101666_56071.jpg,光伏,99.23538208007812,25.146527746704308,零星,71.75,在5km范围内未匹配到对应场站
101665_56071.jpg,光伏,99.23263549804688,25.146527746704308,零星,72.0,在5km范围内未匹配到对应场站
101665_56060.jpg,光伏,99.23263549804688,25.17387367426304,零星,73.1,在5km范围内未匹配到对应场站
101617_55868.jpg,光伏,99.10079956054688,25.65019238882265,零星,48.91,在5km范围内未匹配到对应场站
101573_56109.jpg,光伏,98.97994995117188,25.05201287663236,零星,94.18,在5km范围内未匹配到对应场站
101572_56087.jpg,光伏,98.97720336914062,25.106740913964053,零星,95.55,在5km范围内未匹配到对应场站
101572_56086.jpg,光伏,98.97720336914062,25.109227970568387,零星,95.6,在5km范围内未匹配到对应场站
101572_56085.jpg,光伏,98.97720336914062,25.111714976582032,零星,95.66,在5km范围内未匹配到对应场站
101571_56087.jpg,光伏,98.97445678710938,25.106740913964053,零星,95.82,在5km范围内未匹配到对应场站
101571_56086.jpg,光伏,98.97445678710938,25.109227970568387,零星,95.87,在5km范围内未匹配到对应场站
101571_56085.jpg,光伏,98.97445678710938,25.111714976582032,零星,95.93,在5km范围内未匹配到对应场站
101571_56084.jpg,光伏,98.97445678710938,25.114201932001336,零星,95.99,在5km范围内未匹配到对应场站
101570_56087.jpg,光伏,98.97171020507812,25.106740913964053,零星,96.09,在5km范围内未匹配到对应场站
101570_56086.jpg,光伏,98.97171020507812,25.109227970568387,零星,96.14,在5km范围内未匹配到对应场站
101570_56085.jpg,光伏,98.97171020507812,25.111714976582032,零星,96.2,在5km范围内未匹配到对应场站
101570_56084.jpg,光伏,98.97171020507812,25.114201932001336,零星,96.26,在5km范围内未匹配到对应场站
101569_56086.jpg,光伏,98.96896362304688,25.109227970568387,零星,96.41,在5km范围内未匹配到对应场站
101569_56085.jpg,光伏,98.96896362304688,25.111714976582032,零星,96.47,在5km范围内未匹配到对应场站
102469_55461.jpg,光伏,101.44088745117188,26.653595652258183,零星,33.33,在5km范围内未匹配到对应场站
102468_55463.jpg,光伏,101.43814086914062,26.648686113692204,零星,33.15,在5km范围内未匹配到对应场站
102468_55462.jpg,光伏,101.43814086914062,26.65114090936695,零星,33.1,在5km范围内未匹配到对应场站
102468_55461.jpg,光伏,101.43814086914062,26.653595652258183,零星,33.06,在5km范围内未匹配到对应场站
102468_55460.jpg,光伏,101.43814086914062,26.65605034236254,零星,33.02,在5km范围内未匹配到对应场站
102468_55459.jpg,光伏,101.43814086914062,26.65850497967665,零星,32.98,在5km范围内未匹配到对应场站
102467_55464.jpg,光伏,101.43539428710938,26.64623126523731,零星,32.93,在5km范围内未匹配到对应场站
102467_55463.jpg,光伏,101.43539428710938,26.648686113692204,零星,32.88,在5km范围内未匹配到对应场站
102467_55462.jpg,光伏,101.43539428710938,26.65114090936695,零星,32.83,在5km范围内未匹配到对应场站
102467_55461.jpg,光伏,101.43539428710938,26.653595652258183,零星,32.79,在5km范围内未匹配到对应场站
102466_55464.jpg,光伏,101.43264770507812,26.64623126523731,零星,32.66,在5km范围内未匹配到对应场站
102466_55463.jpg,光伏,101.43264770507812,26.648686113692204,零星,32.61,在5km范围内未匹配到对应场站
102465_55465.jpg,光伏,101.42990112304688,26.643776364005657,零星,32.44,在5km范围内未匹配到对应场站
102464_55464.jpg,光伏,101.42715454101562,26.64623126523731,零星,32.12,在5km范围内未匹配到对应场站
102463_55466.jpg,光伏,101.42440795898438,26.64132141000061,零星,31.96,在5km范围内未匹配到对应场站
102463_55465.jpg,光伏,101.42440795898438,26.643776364005657,零星,31.9,在5km范围内未匹配到对应场站
102462_55465.jpg,光伏,101.42166137695312,26.643776364005657,零星,31.64,在5km范围内未匹配到对应场站
102351_55438.jpg,光伏,101.11679077148438,26.710040162760833,密落槽子,1.43,距离最近(约 1.43 km)
102350_55439.jpg,光伏,101.11404418945312,26.707586634819737,密落槽子,1.05,距离最近(约 1.05 km)
102349_55446.jpg,光伏,101.11129760742188,26.69041045931447,密落槽子,0.98,距离最近(约 0.98 km)
102349_55445.jpg,光伏,101.11129760742188,26.69286435721143,密落槽子,0.72,距离最近(约 0.72 km)
102349_55444.jpg,光伏,101.11129760742188,26.695318202267636,密落槽子,0.46,距离最近(约 0.46 km)
102349_55439.jpg,光伏,101.11129760742188,26.707586634819737,密落槽子,0.97,距离最近(约 0.97 km)
102349_55437.jpg,光伏,101.11129760742188,26.712493637837653,密落槽子,1.5,距离最近(约 1.50 km)
102348_55446.jpg,光伏,101.10855102539062,26.69041045931447,密落槽子,0.97,距离最近(约 0.97 km)
102348_55445.jpg,光伏,101.10855102539062,26.69286435721143,密落槽子,0.7,距离最近(约 0.70 km)
102348_55440.jpg,光伏,101.10855102539062,26.705133054017715,密落槽子,0.68,距离最近(约 0.68 km)
102348_55439.jpg,光伏,101.10855102539062,26.707586634819737,密落槽子,0.95,距离最近(约 0.95 km)
102348_55438.jpg,光伏,101.10855102539062,26.710040162760833,密落槽子,1.22,距离最近(约 1.22 km)
102348_55436.jpg,光伏,101.10855102539062,26.714947060046825,密落槽子,1.77,距离最近(约 1.77 km)
102347_55446.jpg,光伏,101.10580444335938,26.69041045931447,密落槽子,1.03,距离最近(约 1.03 km)
102347_55445.jpg,光伏,101.10580444335938,26.69286435721143,密落槽子,0.78,距离最近(约 0.78 km)
102347_55444.jpg,光伏,101.10580444335938,26.695318202267636,密落槽子,0.55,距离最近(约 0.55 km)
102347_55439.jpg,光伏,101.10580444335938,26.707586634819737,密落槽子,1.01,距离最近(约 1.01 km)
102347_55438.jpg,光伏,101.10580444335938,26.710040162760833,密落槽子,1.27,距离最近(约 1.27 km)
102347_55437.jpg,光伏,101.10580444335938,26.712493637837653,密落槽子,1.53,距离最近(约 1.53 km)
102346_55444.jpg,光伏,101.10305786132812,26.695318202267636,密落槽子,0.75,距离最近(约 0.75 km)
102346_55439.jpg,光伏,101.10305786132812,26.707586634819737,密落槽子,1.13,距离最近(约 1.13 km)
102346_55438.jpg,光伏,101.10305786132812,26.710040162760833,密落槽子,1.37,距离最近(约 1.37 km)
102346_55437.jpg,光伏,101.10305786132812,26.712493637837653,密落槽子,1.62,距离最近(约 1.62 km)
102346_55436.jpg,光伏,101.10305786132812,26.714947060046825,密落槽子,1.87,距离最近(约 1.87 km)
102346_55435.jpg,光伏,101.10305786132812,26.717400429385,密落槽子,2.13,距离最近(约 2.13 km)
102345_55436.jpg,光伏,101.10031127929688,26.714947060046825,密落槽子,1.98,距离最近(约 1.98 km)
102314_55533.jpg,光伏,101.01516723632812,26.47671945096835,零星,26.44,在5km范围内未匹配到对应场站
102309_55550.jpg,光伏,101.00143432617188,26.434917218681957,零星,31.27,在5km范围内未匹配到对应场站
102303_55240.jpg,光伏,100.98495483398438,27.194792898615255,零星,56.48,在5km范围内未匹配到对应场站
102303_55239.jpg,光伏,100.98495483398438,27.197235840970244,零星,56.75,在5km范围内未匹配到对应场站
102302_55240.jpg,光伏,100.98220825195312,27.194792898615255,零星,56.54,在5km范围内未匹配到对应场站
102301_55240.jpg,光伏,100.97946166992188,27.194792898615255,零星,56.6,在5km范围内未匹配到对应场站
102282_55691.jpg,光伏,100.92727661132812,26.087621533094236,零星,39.78,在5km范围内未匹配到对应场站
102278_55667.jpg,光伏,100.91629028320312,26.14680896679756,零星,45.51,在5km范围内未匹配到对应场站
102268_55641.jpg,光伏,100.88882446289062,26.21089483133693,零星,51.06,在5km范围内未匹配到对应场站
102268_55640.jpg,光伏,100.88882446289062,26.21335896833759,零星,51.12,在5km范围内未匹配到对应场站
102262_55631.jpg,光伏,100.87234497070312,26.23553385300069,零星,50.15,在5km范围内未匹配到对应场站
102214_55448.jpg,光伏,100.74050903320312,26.685502505011755,零星,36.67,在5km范围内未匹配到对应场站
102213_55448.jpg,光伏,100.73776245117188,26.685502505011755,零星,36.94,在5km范围内未匹配到对应场站
102195_55651.jpg,光伏,100.68832397460938,26.186250592399585,零星,30.99,在5km范围内未匹配到对应场站
102166_55639.jpg,光伏,100.60867309570312,26.21582305316206,零星,24.82,在5km范围内未匹配到对应场站
102163_55622.jpg,光伏,100.60043334960938,26.25770450887687,零星,26.68,在5km范围内未匹配到对应场站
102163_55621.jpg,光伏,100.60043334960938,26.260167653939934,零星,26.85,在5km范围内未匹配到对应场站
102163_55620.jpg,光伏,100.60043334960938,26.26263074676128,零星,27.02,在5km范围内未匹配到对应场站
102163_55619.jpg,光伏,100.60043334960938,26.265093787337477,零星,27.19,在5km范围内未匹配到对应场站
102163_55618.jpg,光伏,100.60043334960938,26.26755677566507,零星,27.37,在5km范围内未匹配到对应场站
102163_55617.jpg,光伏,100.60043334960938,26.270019711740623,零星,27.54,在5km范围内未匹配到对应场站
102163_55616.jpg,光伏,100.60043334960938,26.27248259556069,零星,27.72,在5km范围内未匹配到对应场站
102163_55615.jpg,光伏,100.60043334960938,26.27494542712183,零星,27.9,在5km范围内未匹配到对应场站
102163_55614.jpg,光伏,100.60043334960938,26.2774082064206,零星,28.08,在5km范围内未匹配到对应场站
102162_55622.jpg,光伏,100.59768676757812,26.25770450887687,零星,26.46,在5km范围内未匹配到对应场站
102162_55621.jpg,光伏,100.59768676757812,26.260167653939934,零星,26.64,在5km范围内未匹配到对应场站
102162_55620.jpg,光伏,100.59768676757812,26.26263074676128,零星,26.81,在5km范围内未匹配到对应场站
102162_55619.jpg,光伏,100.59768676757812,26.265093787337477,零星,26.98,在5km范围内未匹配到对应场站
102162_55618.jpg,光伏,100.59768676757812,26.26755677566507,零星,27.16,在5km范围内未匹配到对应场站
102162_55617.jpg,光伏,100.59768676757812,26.270019711740623,零星,27.33,在5km范围内未匹配到对应场站
102162_55616.jpg,光伏,100.59768676757812,26.27248259556069,零星,27.51,在5km范围内未匹配到对应场站
102162_55615.jpg,光伏,100.59768676757812,26.27494542712183,零星,27.69,在5km范围内未匹配到对应场站
102162_55614.jpg,光伏,100.59768676757812,26.2774082064206,零星,27.88,在5km范围内未匹配到对应场站
